°üÃø¼Ò¸í:°æÆ÷´ëÇØ¼ö¿åÀå
À§µµ:37.808972
°æµµ:128.931889
°üÃø½Ã°£	À¯¼Ó(cm/s)	À¯Çâ(16points)	À¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(m)	À¯ÀÇÆÄÁÖ±â(sec)	ÃÖ´ëÆÄ°í(m)	ÃÖ´ëÆÄÁÖ±â(sec)	Ç³¼Ó(m/s)	Ç³Çâ(16points)	Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	½ÃÁ¤(m)	ÆÄÇâ(deg)	
2023/03/14 08:35:00	10.7	ºÏºÏ¼­	344	10.55	0.66	7.5	1.05	6.5	2.0	ºÏ¼­	320	8.0	1018.8	-	56	
2023/03/14 08:40:00	11.9	ºÏ	349	10.53	0.80	8.0	1.06	8.5	1.9	ºÏºÏ¼­	332	8.0	1018.8	-	54	
2023/03/14 08:45:00	10.4	ºÏºÏ¼­	343	10.53	0.74	7.1	0.96	7.5	2.3	ºÏºÏ¼­	341	8.0	1018.8	-	27	
2023/03/14 08:50:00	10.1	ºÏºÏ¼­	347	10.55	0.65	7.3	0.94	6.0	2.7	ºÏºÏ¼­	333	8.1	1018.8	-	62	
2023/03/14 08:55:00	14.5	ºÏºÏ¼­	345	10.51	0.76	7.5	0.92	7.0	1.9	¼­ºÏ¼­	300	8.4	1018.8	-	53	
2023/03/14 09:00:00	14.0	ºÏºÏ¼­	339	10.53	0.67	6.9	0.85	7.5	1.5	¼­ºÏ¼­	303	8.6	1018.8	-	46	
2023/03/14 09:05:00	13.0	ºÏºÏ¼­	344	10.55	0.78	7.3	0.96	7.5	1.5	¼­³²¼­	250	9.0	1018.8	-	40	
2023/03/14 09:10:00	9.9	ºÏºÏ¼­	344	10.56	0.75	7.1	1.03	7.5	0.9	¼­	259	9.5	1018.7	-	61	
2023/03/14 09:15:00	12.8	ºÏºÏ¼­	335	10.58	0.65	7.5	0.88	7.0	1.9	¼­³²¼­	251	8.9	1018.6	-	56	
2023/03/14 09:20:00	12.3	ºÏºÏ¼­	334	10.56	0.61	6.9	0.89	6.5	5.8	³²¼­	222	9.5	1018.5	-	53	
2023/03/14 09:25:00	11.0	ºÏºÏ¼­	332	10.59	0.67	7.4	1.01	7.0	6.6	³²¼­	221	9.8	1018.5	-	49	
2023/03/14 09:30:00	9.7	ºÏºÏ¼­	348	10.57	0.71	7.6	1.11	7.5	7.1	³²¼­	224	9.8	1018.5	-	49	
2023/03/14 09:35:00	11.4	ºÏºÏ¼­	342	10.54	0.66	6.9	0.89	7.0	6.9	³²¼­	218	9.8	1018.5	-	46	
2023/03/14 09:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/14 09:45:00	11.8	ºÏ	351	10.59	0.60	7.3	0.87	7.5	8.0	³²¼­	216	9.9	1018.4	-	32	
2023/03/14 09:50:00	11.2	ºÏ	355	10.57	0.60	7.3	0.92	7.5	7.8	³²¼­	221	10.0	1018.4	-	58	
2023/03/14 09:55:00	13.2	ºÏ	352	10.56	0.73	7.8	0.91	7.5	7.5	³²¼­	220	10.2	1018.2	-	62	
2023/03/14 10:00:00	10.8	ºÏ	351	10.57	0.71	7.5	0.96	6.5	7.8	³²¼­	220	10.3	1018.2	-	45	
2023/03/14 10:05:00	9.0	ºÏ	4	10.58	0.90	7.5	1.27	7.0	7.5	³²¼­	219	10.4	1018.1	-	36	
2023/03/14 10:10:00	8.8	ºÏºÏ¼­	341	10.56	0.64	7.3	0.92	7.5	7.8	³²¼­	221	10.5	1018.0	-	40	
2023/03/14 10:15:00	8.7	ºÏ	352	10.59	0.53	6.7	0.59	7.5	8.0	³²¼­	221	10.5	1018.0	-	50	
2023/03/14 10:20:00	10.0	ºÏ	350	10.58	0.81	7.5	0.96	6.5	7.4	³²¼­	223	10.6	1018.0	-	63	
2023/03/14 10:25:00	8.8	ºÏºÏ¼­	337	10.59	0.65	7.5	0.83	7.0	8.4	³²¼­	221	10.7	1018.0	-	69	
2023/03/14 10:30:00	9.6	ºÏ	352	10.59	0.67	7.2	1.03	7.5	8.8	³²¼­	226	10.7	1017.9	-	73	
2023/03/14 10:35:00	9.1	ºÏºÏ¼­	343	10.60	0.56	7.0	0.83	7.5	8.5	³²¼­	226	10.8	1018.0	-	24	
2023/03/14 10:40:00	8.2	ºÏ	6	10.60	0.60	7.0	0.94	6.0	8.0	³²¼­	227	11.0	1017.9	-	52	
2023/03/14 10:45:00	5.4	ºÏ	7	10.60	0.52	7.0	0.83	7.5	8.3	³²¼­	223	11.1	1017.9	-	44	
2023/03/14 10:50:00	6.4	ºÏºÏ¼­	341	10.57	0.59	7.0	0.79	6.5	7.9	³²¼­	226	11.1	1017.9	-	47	
2023/03/14 10:55:00	7.3	ºÏ	351	10.60	0.69	7.8	0.99	7.5	8.3	³²¼­	224	11.2	1017.8	-	69	
2023/03/14 11:00:00	9.0	ºÏ	354	10.59	0.53	7.2	0.64	7.5	8.6	³²¼­	223	11.4	1017.8	-	41	
2023/03/14 11:05:00	7.6	ºÏ	352	10.60	0.55	7.0	0.74	7.5	8.7	³²¼­	224	11.5	1017.7	-	51	
2023/03/14 11:10:00	6.3	ºÏ	4	10.60	0.63	7.0	1.05	6.5	7.8	³²¼­	224	11.6	1017.8	-	30	
2023/03/14 11:15:00	7.0	ºÏ	5	10.59	0.60	7.3	0.81	7.0	7.5	³²¼­	226	11.8	1017.8	-	56	
2023/03/14 11:20:00	5.0	ºÏ¼­	312	10.61	0.43	6.5	0.63	7.5	8.0	³²¼­	222	11.9	1017.7	-	88	
2023/03/14 11:25:00	3.0	ºÏºÏ¼­	335	10.58	0.58	6.7	0.90	7.5	7.3	³²³²¼­	211	12.0	1017.7	-	55	
2023/03/14 11:30:00	6.9	ºÏ	11	10.59	0.52	7.3	0.68	6.5	6.1	³²³²¼­	213	12.0	1017.7	-	51	
2023/03/14 11:35:00	3.5	ºÏ	9	10.60	0.60	7.4	0.93	7.5	5.6	³²	172	11.5	1017.6	-	36	
2023/03/14 11:40:00	6.3	ºÏ	359	10.60	0.51	6.5	0.66	7.0	5.7	³²³²¼­	200	11.6	1017.5	-	58	
2023/03/14 11:45:00	4.4	ºÏºÏ¼­	345	10.58	0.56	7.2	0.90	7.5	4.7	³²³²¼­	206	12.0	1017.4	-	59	
2023/03/14 11:50:00	4.5	ºÏºÏ¼­	346	10.61	0.53	6.9	0.64	7.5	4.3	³²	169	12.0	1017.3	-	45	
2023/03/14 11:55:00	6.0	ºÏºÏµ¿	15	10.59	0.52	6.8	0.90	7.0	4.0	³²³²µ¿	159	12.0	1017.3	-	55	
2023/03/14 12:00:00	2.7	ºÏºÏµ¿	29	10.59	0.48	6.6	0.71	6.5	5.6	³²µ¿	143	11.2	1017.3	-	70	
2023/03/14 12:05:00	4.3	ºÏ	352	10.61	0.58	7.3	0.75	7.5	5.0	³²³²µ¿	149	11.2	1017.2	-	74	
2023/03/14 12:10:00	0.5	ºÏºÏµ¿	17	10.59	0.61	7.0	1.10	7.5	5.5	³²³²µ¿	152	11.2	1017.2	-	45	
2023/03/14 12:15:00	2.4	ºÏ	349	10.61	0.51	7.3	0.74	6.5	6.2	³²µ¿	145	11.3	1017.0	-	82	
2023/03/14 12:20:00	4.4	ºÏºÏ¼­	340	10.59	0.54	6.8	0.64	6.5	5.5	³²µ¿	145	11.3	1017.1	-	54	
2023/03/14 12:25:00	2.5	ºÏ¼­	308	10.61	0.54	7.0	0.84	7.0	7.0	³²³²µ¿	147	11.3	1017.0	-	111	
2023/03/14 12:30:00	3.7	ºÏºÏ¼­	349	10.60	0.61	6.8	0.80	8.0	6.2	³²³²µ¿	151	11.4	1017.0	-	66	
2023/03/14 12:35:00	1.2	ºÏºÏµ¿	13	10.60	0.64	6.9	0.85	6.0	6.4	³²³²µ¿	150	11.4	1016.9	-	61	
2023/03/14 12:40:00	2.8	ºÏºÏ¼­	327	10.58	0.53	6.3	0.67	4.5	6.7	³²³²µ¿	152	11.5	1016.9	-	32	
2023/03/14 12:45:00	4.7	ºÏºÏ¼­	348	10.60	0.71	6.9	0.85	6.0	7.2	³²³²µ¿	149	11.3	1016.8	-	58	
2023/03/14 12:50:00	0.2	ºÏºÏ¼­	333	10.60	0.53	6.1	0.75	7.0	7.2	³²³²µ¿	148	11.2	1016.7	-	60	
2023/03/14 12:55:00	3.3	ºÏºÏ¼­	347	10.59	0.61	5.9	0.85	6.0	8.0	³²µ¿	143	11.3	1016.6	-	44	
2023/03/14 13:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/14 13:05:00	1.7	ºÏ	358	10.61	0.52	4.7	0.83	5.5	7.8	³²³²µ¿	151	11.4	1016.4	-	111	
2023/03/14 13:10:00	2.5	ºÏ¼­	307	10.61	0.60	6.3	0.78	3.5	8.9	³²µ¿	143	11.3	1016.3	-	66	
2023/03/14 13:15:00	1.6	¼­	267	10.62	0.77	6.8	0.98	7.0	8.0	³²µ¿	145	11.4	1016.3	-	42	
2023/03/14 13:20:00	0.4	¼­	262	10.62	0.70	5.6	0.98	7.0	8.0	³²µ¿	143	11.5	1016.2	-	65	
2023/03/14 13:25:00	5.9	ºÏ¼­	319	10.60	0.63	5.6	0.86	7.5	8.2	³²µ¿	146	11.5	1016.1	-	66	
2023/03/14 13:30:00	3.3	¼­ºÏ¼­	301	10.61	0.67	5.8	0.90	6.0	8.2	³²³²µ¿	150	11.5	1016.0	-	37	
2023/03/14 13:35:00	3.6	ºÏ¼­	307	10.63	0.72	4.8	0.91	7.0	8.4	³²³²µ¿	147	11.6	1015.9	-	110	
2023/03/14 13:40:00	4.7	ºÏ¼­	323	10.64	0.66	5.0	1.21	5.5	8.1	³²µ¿	145	11.6	1015.8	-	59	
2023/03/14 13:45:00	2.7	ºÏ	350	10.64	0.59	5.2	0.76	5.5	8.2	³²µ¿	145	11.5	1015.8	-	72	
2023/03/14 13:50:00	2.7	ºÏºÏµ¿	18	10.60	0.66	4.5	0.90	5.5	8.4	³²³²µ¿	147	11.5	1015.7	-	130	
2023/03/14 13:55:00	5.0	ºÏºÏ¼­	328	10.63	0.61	4.4	0.94	7.0	8.7	³²³²µ¿	147	11.6	1015.6	-	44	
2023/03/14 14:00:00	3.5	ºÏ¼­	321	10.62	0.68	4.7	0.97	8.5	8.9	³²µ¿	144	11.5	1015.5	-	121	
2023/03/14 14:05:00	7.2	ºÏºÏ¼­	334	10.63	0.64	4.7	0.91	5.5	8.7	³²µ¿	145	11.4	1015.5	-	51	
2023/03/14 14:10:00	1.9	ºÏ	11	10.63	0.69	4.9	0.92	3.0	9.0	³²³²µ¿	147	11.4	1015.4	-	127	
2023/03/14 14:15:00	7.0	ºÏ¼­	305	10.61	0.63	4.0	0.82	3.5	8.9	³²³²µ¿	147	11.4	1015.3	-	131	
2023/03/14 14:20:00	3.9	ºÏºÏ¼­	332	10.63	0.71	3.4	1.02	2.5	9.4	³²³²µ¿	149	11.4	1015.3	-	77	
2023/03/14 14:25:00	5.6	ºÏ¼­	312	10.63	0.66	3.5	0.82	3.0	8.6	³²³²µ¿	151	11.5	1015.3	-	117	
2023/03/14 14:30:00	4.7	¼­ºÏ¼­	285	10.65	0.69	4.5	1.11	7.0	9.2	³²³²µ¿	149	11.7	1015.2	-	105	
2023/03/14 14:35:00	4.4	ºÏ¼­	326	10.65	0.71	4.1	0.96	3.5	8.5	³²³²µ¿	147	11.9	1015.2	-	129	
2023/03/14 14:40:00	3.9	ºÏ¼­	319	10.66	0.76	4.4	1.04	4.0	8.6	³²³²µ¿	148	12.0	1015.2	-	103	
2023/03/14 14:45:00	5.2	ºÏºÏ¼­	327	10.65	0.82	4.4	1.31	3.5	8.3	³²µ¿	146	12.0	1015.1	-	141	
2023/03/14 14:50:00	14.6	ºÏ¼­	315	10.65	0.71	3.8	1.03	3.5	8.5	³²µ¿	142	11.9	1015.0	-	140	
2023/03/14 14:55:00	3.9	ºÏºÏ¼­	330	10.66	0.79	3.8	1.05	3.0	8.8	³²µ¿	145	11.9	1015.0	-	119	
2023/03/14 15:00:00	10.5	ºÏ¼­	314	10.66	0.70	3.8	0.86	3.5	8.6	³²µ¿	145	11.8	1015.0	-	110	
2023/03/14 15:05:00	6.9	ºÏ¼­	323	10.63	0.79	4.3	1.07	3.5	9.6	³²µ¿	146	11.7	1014.9	-	127	
2023/03/14 15:10:00	5.2	ºÏ¼­	324	10.66	0.73	3.7	1.09	3.0	9.0	³²³²µ¿	147	11.7	1014.9	-	177	
2023/03/14 15:15:00	9.8	ºÏ¼­	315	10.65	0.71	3.7	0.97	4.0	9.8	³²³²µ¿	147	11.8	1014.8	-	44	
2023/03/14 15:20:00	7.9	ºÏºÏ¼­	342	10.67	0.78	4.5	1.12	4.0	8.7	³²³²µ¿	149	12.0	1014.8	-	44	
2023/03/14 15:25:00	7.7	ºÏ¼­	310	10.66	0.79	4.6	1.10	4.0	9.0	³²³²µ¿	148	11.9	1014.8	-	49	
2023/03/14 15:30:00	6.4	ºÏºÏ¼­	345	10.66	0.71	4.2	1.04	3.5	9.1	³²µ¿	145	12.0	1014.7	-	117	
2023/03/14 15:35:00	9.4	ºÏ¼­	312	10.66	0.84	3.9	1.13	4.0	9.9	³²³²µ¿	147	11.9	1014.7	-	241	
2023/03/14 15:40:00	5.2	ºÏºÏ¼­	337	10.66	0.84	3.9	1.39	3.5	9.4	³²³²µ¿	147	11.8	1014.8	-	5	
2023/03/14 15:45:00	11.0	ºÏ¼­	322	10.68	0.76	4.1	1.13	3.5	9.4	³²³²µ¿	151	11.7	1014.8	-	293	
2023/03/14 15:50:00	5.6	ºÏºÏ¼­	346	10.66	0.87	3.8	1.09	3.5	10.0	³²³²µ¿	151	11.7	1014.8	-	96	
2023/03/14 15:55:00	7.4	ºÏ¼­	318	10.65	0.90	3.9	1.18	3.5	9.5	³²³²µ¿	151	11.8	1014.8	-	38	
2023/03/14 16:00:00	11.4	ºÏ	352	10.66	0.86	3.8	1.12	5.0	9.8	³²³²µ¿	153	11.8	1014.7	-	131	
2023/03/14 16:05:00	10.3	ºÏ¼­	311	10.64	0.86	4.0	1.17	4.0	9.8	³²³²µ¿	150	11.9	1014.7	-	206	
2023/03/14 16:10:00	5.3	ºÏ¼­	310	10.64	0.87	4.0	1.18	4.5	9.2	³²³²µ¿	148	12.0	1014.8	-	234	
2023/03/14 16:15:00	9.4	ºÏ¼­	315	10.65	0.92	4.1	1.35	4.5	9.2	³²³²µ¿	150	12.3	1014.7	-	17	
2023/03/14 16:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/14 16:25:00	6.1	ºÏ¼­	316	10.64	0.90	4.0	1.13	4.5	8.5	³²³²µ¿	148	12.6	1014.7	-	167	
2023/03/14 16:30:00	7.3	ºÏºÏ¼­	329	10.67	0.90	4.1	1.34	4.5	7.7	³²µ¿	146	12.6	1014.8	-	150	
2023/03/14 16:35:00	6.1	ºÏºÏ¼­	341	10.69	0.91	4.4	1.25	3.5	8.4	³²³²µ¿	149	12.7	1014.7	-	183	
2023/03/14 16:40:00	8.4	ºÏºÏ¼­	333	10.64	0.90	4.0	1.37	4.5	8.5	³²³²µ¿	148	12.7	1014.6	-	265	
2023/03/14 16:45:00	5.2	ºÏ¼­	321	10.63	1.01	4.6	1.59	4.0	8.4	³²µ¿	145	12.7	1014.5	-	114	
2023/03/14 16:50:00	9.0	ºÏºÏ¼­	333	10.65	0.93	4.2	1.26	4.5	8.5	³²³²µ¿	148	12.7	1014.5	-	122	
2023/03/14 16:55:00	11.1	ºÏ¼­	318	10.62	0.92	4.6	1.19	5.0	9.2	³²µ¿	145	12.7	1014.5	-	137	
2023/03/14 17:00:00	8.8	ºÏ¼­	317	10.65	1.05	4.3	1.35	4.5	8.5	³²µ¿	146	12.8	1014.5	-	176	
2023/03/14 17:05:00	11.9	ºÏºÏ¼­	334	10.64	0.91	4.3	1.37	4.0	7.3	³²³²µ¿	147	12.8	1014.6	-	115	
2023/03/14 17:10:00	6.9	ºÏ	351	10.64	1.19	4.7	1.68	4.0	6.7	³²µ¿	145	12.8	1014.6	-	125	
2023/03/14 17:15:00	9.3	ºÏºÏ¼­	340	10.66	1.03	4.4	1.23	3.5	7.0	³²³²µ¿	149	12.8	1014.6	-	135	
2023/03/14 17:20:00	4.7	ºÏ	352	10.66	1.17	5.0	1.52	5.0	7.1	³²³²µ¿	149	12.7	1014.6	-	119	
2023/03/14 17:25:00	5.2	ºÏºÏ¼­	342	10.63	1.13	4.8	1.63	5.0	7.3	³²³²µ¿	147	12.8	1014.7	-	127	
2023/03/14 17:30:00	6.4	ºÏ¼­	308	10.64	1.09	4.7	1.45	4.5	6.7	³²³²µ¿	149	12.8	1014.7	-	114	
2023/03/14 17:35:00	6.9	¼­ºÏ¼­	296	10.63	1.04	4.7	1.61	4.5	6.1	³²³²µ¿	147	12.8	1014.7	-	124	
2023/03/14 17:40:00	11.5	ºÏºÏ¼­	329	10.62	1.06	4.7	1.49	4.5	6.0	³²³²µ¿	152	12.8	1014.7	-	131	
2023/03/14 17:45:00	5.6	ºÏºÏ¼­	334	10.61	1.00	4.5	1.31	4.5	5.5	³²³²µ¿	152	12.8	1014.7	-	125	
2023/03/14 17:50:00	4.2	ºÏºÏ¼­	331	10.59	1.02	4.4	1.66	4.5	6.3	³²³²µ¿	149	12.8	1014.7	-	109	
2023/03/14 17:55:00	4.7	ºÏ	349	10.62	1.05	4.8	1.43	5.5	5.1	³²³²µ¿	147	12.7	1014.8	-	123	
2023/03/14 18:00:00	5.7	ºÏ¼­	317	10.61	1.03	4.9	1.43	4.5	5.0	³²³²µ¿	150	12.7	1014.9	-	115	
2023/03/14 18:05:00	3.4	ºÏ	5	10.59	1.01	4.8	1.54	5.0	4.1	³²µ¿	137	12.7	1014.9	-	118	
2023/03/14 18:10:00	8.4	ºÏ¼­	307	10.61	1.01	5.0	1.38	5.5	4.1	³²µ¿	137	12.5	1015.0	-	114	
2023/03/14 18:15:00	7.3	¼­ºÏ¼­	299	10.61	1.06	5.0	1.58	5.0	3.2	³²³²µ¿	152	12.4	1015.1	-	103	
2023/03/14 18:20:00	7.0	ºÏ¼­	316	10.62	1.03	5.1	1.59	5.0	3.6	³²³²µ¿	154	12.3	1015.1	-	132	
2023/03/14 18:25:00	4.4	ºÏºÏµ¿	16	10.62	1.16	4.7	1.86	5.0	3.2	³²µ¿	143	12.4	1015.2	-	139	
2023/03/14 18:30:00	2.6	ºÏ	3	10.63	0.93	4.7	1.25	5.5	2.9	³²	174	12.6	1015.3	-	140	
2023/03/14 18:35:00	5.1	ºÏ	357	10.61	1.03	4.9	1.21	5.0	2.5	³²³²µ¿	161	12.6	1015.3	-	111	
2023/03/14 18:40:00	1.8	ºÏ	0	10.58	1.17	5.0	1.60	5.0	1.6	³²³²¼­	192	12.3	1015.4	-	129	
2023/03/14 18:45:00	2.4	¼­ºÏ¼­	299	10.61	0.96	4.7	1.20	5.0	1.5	³²	174	12.6	1015.4	-	121	
2023/03/14 18:50:00	3.1	ºÏµ¿	47	10.61	0.86	5.0	1.16	6.5	1.8	³²³²¼­	193	13.0	1015.5	-	133	
2023/03/14 18:55:00	1.8	¼­³²¼­	252	10.59	1.14	5.2	1.47	5.5	1.3	³²³²¼­	207	12.8	1015.5	-	133	
2023/03/14 19:00:00	1.3	ºÏµ¿	37	10.59	1.02	5.2	1.32	5.0	1.2	³²¼­	234	12.6	1015.6	-	126	
2023/03/14 19:05:00	2.4	³²	182	10.61	1.02	5.4	1.28	5.5	1.3	¼­	263	12.1	1015.6	-	118	
2023/03/14 19:10:00	1.7	ºÏºÏ¼­	335	10.59	0.91	5.3	1.58	4.5	0.7	¼­	259	11.5	1015.6	-	119	
2023/03/14 19:15:00	0.7	¼­	274	10.60	1.03	5.3	1.30	5.0	0.8	¼­³²¼­	254	11.5	1015.7	-	122	
2023/03/14 19:20:00	5.4	³²µ¿	140	10.60	0.76	5.4	1.04	5.5	0.5	¼­	264	11.2	1015.7	-	115	
2023/03/14 19:25:00	1.7	³²³²¼­	199	10.58	0.93	5.0	1.25	4.5	0.4	ºÏ¼­	308	12.0	1015.7	-	117	
2023/03/14 19:30:00	2.1	µ¿³²µ¿	104	10.60	1.02	5.2	1.29	5.5	1.0	¼­ºÏ¼­	286	12.6	1015.8	-	125	
2023/03/14 19:35:00	2.5	ºÏµ¿	55	10.62	0.83	4.7	1.11	5.5	1.1	¼­	277	11.9	1015.9	-	44	
2023/03/14 19:40:00	2.4	³²³²¼­	202	10.59	0.95	5.3	1.51	5.0	1.0	¼­	262	11.3	1015.9	-	118	
2023/03/14 19:45:00	2.5	¼­³²¼­	251	10.60	1.04	5.7	1.37	6.0	1.0	¼­³²¼­	238	10.7	1016.0	-	122	
2023/03/14 19:50:00	3.3	ºÏ¼­	320	10.58	0.99	5.2	1.33	5.0	0.8	µ¿	87	10.8	1016.1	-	125	
2023/03/14 19:55:00	1.4	³²³²µ¿	162	10.59	1.06	5.5	1.57	5.0	1.3	³²µ¿	126	10.7	1016.2	-	116	
2023/03/14 20:00:00	3.4	³²	172	10.59	1.13	5.1	1.70	5.5	1.0	³²³²µ¿	153	11.5	1016.2	-	122	
2023/03/14 20:05:00	1.3	³²¼­	234	10.60	1.01	5.1	1.36	5.5	0.9	³²	178	11.8	1016.2	-	113	
2023/03/14 20:10:00	1.3	³²	177	10.60	0.94	5.3	1.34	5.5	1.0	¼­³²¼­	258	11.4	1016.3	-	128	
2023/03/14 20:15:00	2.3	³²	176	10.59	1.14	5.5	2.18	5.0	0.9	¼­³²¼­	241	11.4	1016.4	-	124	
2023/03/14 20:20:00	2.5	³²³²¼­	192	10.60	1.09	5.4	1.44	5.5	0.7	¼­	279	11.2	1016.4	-	119	
2023/03/14 20:25:00	1.7	³²³²¼­	193	10.62	1.11	5.3	1.64	5.0	0.2	µ¿³²µ¿	115	11.1	1016.4	-	115	
2023/03/14 20:30:00	2.8	³²	171	10.60	1.04	5.3	1.50	5.5	0.5	³²³²µ¿	147	11.4	1016.5	-	126	
2023/03/14 20:35:00	0.7	³²	187	10.60	0.99	5.6	1.32	5.0	1.0	¼­	277	11.2	1016.5	-	119	
2023/03/14 20:40:00	1.6	³²³²µ¿	166	10.60	1.03	5.4	1.48	4.5	0.9	¼­	261	10.3	1016.5	-	109	
2023/03/14 20:45:00	2.1	³²	184	10.62	0.86	5.1	1.45	5.5	0.8	¼­	279	10.2	1016.5	-	107	
2023/03/14 20:50:00	3.1	µ¿³²µ¿	122	10.60	0.98	5.3	1.39	5.0	1.1	¼­	281	10.1	1016.6	-	114	
2023/03/14 20:55:00	3.0	³²	171	10.61	1.11	5.2	1.63	6.0	1.9	¼­ºÏ¼­	283	9.8	1016.6	-	121	
2023/03/14 21:00:00	2.2	³²³²¼­	204	10.62	1.03	5.8	1.40	6.0	1.4	¼­	278	9.7	1016.5	-	122	
2023/03/14 21:05:00	4.5	³²³²¼­	203	10.60	1.00	5.7	1.26	5.5	1.0	¼­ºÏ¼­	284	9.9	1016.6	-	127	
2023/03/14 21:10:00	4.1	³²	184	10.61	1.10	5.3	1.86	5.0	1.1	¼­	269	10.0	1016.6	-	123	
2023/03/14 21:15:00	4.1	³²³²¼­	195	10.60	0.95	4.9	1.40	5.0	1.1	¼­	277	10.0	1016.6	-	123	
2023/03/14 21:20:00	6.0	³²³²µ¿	160	10.60	0.96	5.4	1.45	5.0	1.1	ºÏ¼­	310	10.0	1016.6	-	127	
2023/03/14 21:25:00	3.6	¼­³²¼­	241	10.62	0.90	5.4	1.33	4.5	0.9	¼­ºÏ¼­	292	9.9	1016.7	-	129	
2023/03/14 21:30:00	6.7	³²³²¼­	203	10.60	0.90	5.2	1.29	5.5	0.5	¼­	276	9.7	1016.8	-	122	
2023/03/14 21:35:00	6.9	³²	182	10.62	0.90	5.5	1.24	7.0	0.5	³²³²µ¿	149	9.9	1016.7	-	123	
2023/03/14 21:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/14 21:45:00	5.4	³²³²¼­	192	10.60	0.88	5.0	1.24	5.0	0.9	³²µ¿	126	10.0	1016.8	-	119	
2023/03/14 21:50:00	4.7	³²³²¼­	198	10.62	0.80	5.3	0.99	6.0	0.9	³²¼­	232	10.1	1016.9	-	128	
2023/03/14 21:55:00	4.8	³²	172	10.60	0.90	5.1	1.17	5.0	0.6	ºÏºÏ¼­	330	10.1	1016.8	-	123	
2023/03/14 22:00:00	3.9	¼­³²¼­	249	10.60	0.78	5.1	1.19	5.0	0.5	³²µ¿	136	10.1	1016.9	-	133	
2023/03/14 22:05:00	4.4	³²¼­	221	10.60	0.89	5.3	1.37	5.0	1.5	¼­	264	10.2	1017.0	-	121	
2023/03/14 22:10:00	7.0	³²³²¼­	197	10.61	0.94	5.7	1.47	5.5	0.6	¼­	260	10.2	1017.0	-	137	
2023/03/14 22:15:00	5.5	³²³²¼­	193	10.62	0.82	5.2	1.35	5.0	1.0	¼­ºÏ¼­	292	10.0	1017.0	-	120	
2023/03/14 22:20:00	5.9	³²³²¼­	200	10.61	0.94	5.6	1.30	5.5	0.7	¼­	270	9.9	1017.1	-	126	
2023/03/14 22:25:00	2.9	³²³²¼­	202	10.62	0.76	4.9	1.03	6.0	1.2	¼­	271	9.9	1017.1	-	182	
2023/03/14 22:30:00	5.5	³²	189	10.61	0.77	5.2	1.15	4.5	0.7	¼­	265	9.9	1017.2	-	121	
2023/03/14 22:35:00	1.3	³²³²µ¿	154	10.63	0.77	5.1	1.05	5.0	0.7	¼­	272	9.8	1017.2	-	120	
2023/03/14 22:40:00	1.9	³²¼­	217	10.61	0.88	5.5	1.10	5.5	2.2	¼­³²¼­	243	9.8	1017.3	-	121	
2023/03/14 22:45:00	3.9	³²³²µ¿	163	10.59	0.81	5.4	1.08	4.5	1.3	¼­	280	10.3	1017.2	-	122	
2023/03/14 22:50:00	2.4	³²³²¼­	196	10.60	0.74	5.4	0.92	4.5	1.0	¼­ºÏ¼­	283	10.2	1017.2	-	125	
2023/03/14 22:55:00	4.7	³²³²¼­	199	10.62	0.71	5.5	1.06	5.5	2.6	¼­	259	10.4	1017.2	-	121	
2023/03/14 23:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/03/14 23:05:00	3.6	³²³²¼­	206	10.61	0.82	5.1	1.18	4.5	2.0	¼­	262	10.3	1017.2	-	133	
2023/03/14 23:10:00	1.7	¼­	276	10.61	0.64	5.2	0.85	5.5	2.4	³²¼­	224	10.2	1017.2	-	129	
2023/03/14 23:15:00	2.9	³²¼­	219	10.62	0.87	5.4	1.18	6.0	2.1	³²¼­	228	9.7	1017.2	-	110	
2023/03/14 23:20:00	4.9	³²³²¼­	196	10.58	0.81	5.4	1.25	5.5	1.8	¼­³²¼­	257	9.8	1017.1	-	131	
2023/03/14 23:25:00	3.2	³²³²¼­	198	10.61	0.81	5.7	1.11	5.5	2.1	¼­³²¼­	238	9.7	1017.1	-	133	
2023/03/14 23:30:00	2.8	¼­³²¼­	246	10.60	0.76	5.3	1.10	5.5	1.7	¼­³²¼­	240	10.0	1017.2	-	108	
2023/03/14 23:35:00	2.0	³²³²¼­	192	10.60	1.04	5.7	1.55	5.0	2.4	³²¼­	230	10.1	1017.2	-	119	
2023/03/14 23:40:00	0.4	ºÏ	357	10.61	0.80	5.6	1.22	5.5	2.2	³²¼­	234	9.8	1017.2	-	137	
2023/03/14 23:45:00	5.8	¼­	273	10.61	0.89	5.6	1.24	6.5	2.5	³²¼­	228	9.8	1017.2	-	126	
2023/03/14 23:50:00	2.1	³²¼­	217	10.60	0.90	6.0	1.59	6.0	3.0	¼­³²¼­	243	9.9	1017.3	-	130	
