包螟家疙:版器措秦荐垮厘
困档:37.808972
版档:128.931889
包螟矫埃	蜡加(cm/s)	蜡氢(16points)	蜡氢(deg)	荐柯(∩)	蜡狼颇绊(m)	蜡狼颇林扁(sec)	弥措颇绊(m)	弥措颇林扁(sec)	浅加(m/s)	浅氢(16points)	浅氢(deg)	扁柯(∩)	扁拘(hPa)	矫沥(m)	颇氢(deg)	
2023/02/13 15:50:00	9.1	辑合辑	302	10.36	2.18	6.7	3.04	7.5	4.9	合辑	326	1.9	1019.9	-	44	
2023/02/13 15:55:00	5.8	辑巢辑	257	10.35	1.76	6.6	2.18	7.0	5.3	合合辑	327	1.9	1019.9	-	47	
2023/02/13 16:00:00	4.1	巢辑	233	10.34	2.11	7.2	2.50	6.5	4.2	合辑	325	1.9	1019.9	-	54	
2023/02/13 16:05:00	9.2	辑合辑	297	10.35	2.12	6.5	2.72	6.5	4.1	合辑	322	1.8	1020.0	-	60	
2023/02/13 16:10:00	2.9	辑巢辑	246	10.35	1.58	6.6	2.17	7.0	3.6	合辑	320	1.7	1019.9	-	60	
2023/02/13 16:15:00	1.5	辑	280	10.35	1.88	7.4	2.99	6.5	3.7	合辑	323	1.8	1019.8	-	62	
2023/02/13 16:20:00	4.9	辑巢辑	247	10.33	2.39	7.0	3.18	6.0	3.2	合辑	325	1.9	1019.8	-	55	
2023/02/13 16:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 16:30:00	9.6	辑	273	10.34	2.18	6.9	3.04	7.0	3.6	辑合辑	292	2.0	1019.9	-	66	
2023/02/13 16:35:00	6.9	巢辑	223	10.32	1.97	7.0	2.39	6.0	3.5	合辑	305	2.1	1019.8	-	61	
2023/02/13 16:40:00	3.7	辑巢辑	239	10.35	1.73	6.6	2.29	6.5	3.8	合辑	313	2.2	1020.0	-	49	
2023/02/13 16:45:00	3.6	辑	281	10.31	1.85	6.6	2.55	6.5	4.1	合辑	315	2.2	1020.0	-	37	
2023/02/13 16:50:00	2.4	巢辑	217	10.30	1.77	7.1	2.27	7.5	4.0	合辑	311	2.1	1020.0	-	54	
2023/02/13 16:55:00	5.2	辑巢辑	243	10.30	2.33	7.1	3.07	7.0	4.1	合辑	311	2.3	1020.2	-	38	
2023/02/13 17:00:00	7.5	辑	259	10.27	1.90	6.5	2.48	6.0	4.0	合辑	307	2.2	1020.2	-	53	
2023/02/13 17:05:00	4.2	辑	263	10.29	1.94	6.7	2.57	7.0	4.5	辑合辑	301	2.3	1020.2	-	45	
2023/02/13 17:10:00	5.3	辑	272	10.24	1.81	7.0	2.54	6.5	4.3	合辑	304	2.2	1020.2	-	64	
2023/02/13 17:15:00	2.9	巢辑	217	10.22	1.86	6.8	2.49	7.5	4.0	辑合辑	301	2.1	1020.2	-	67	
2023/02/13 17:20:00	5.5	巢辑	218	10.21	1.76	7.0	2.56	7.0	4.0	合辑	305	2.1	1020.3	-	65	
2023/02/13 17:25:00	5.9	巢巢辑	204	10.23	1.89	6.8	2.51	6.5	4.0	辑合辑	299	2.1	1020.4	-	55	
2023/02/13 17:30:00	7.4	辑合辑	282	10.25	1.83	7.1	2.42	7.5	4.0	辑合辑	292	2.2	1020.5	-	55	
2023/02/13 17:35:00	1.2	辑巢辑	245	10.28	2.22	7.2	2.83	7.5	4.2	辑合辑	301	2.2	1020.4	-	47	
2023/02/13 17:40:00	4.9	巢辑	220	10.25	2.39	6.8	2.73	6.5	4.2	辑合辑	290	2.1	1020.4	-	69	
2023/02/13 17:45:00	3.7	辑巢辑	238	10.24	1.66	6.3	2.27	7.5	4.2	合辑	309	2.1	1020.5	-	55	
2023/02/13 17:50:00	3.6	辑	281	10.27	1.64	6.8	2.19	7.5	3.9	辑合辑	297	2.3	1020.6	-	67	
2023/02/13 17:55:00	4.4	巢巢辑	214	10.26	2.08	6.8	2.39	6.5	4.7	辑合辑	296	2.4	1020.7	-	60	
2023/02/13 18:00:00	6.1	巢辑	224	10.17	1.66	7.0	2.19	5.5	4.6	辑合辑	294	2.3	1020.9	-	57	
2023/02/13 18:05:00	6.2	巢辑	233	10.21	1.72	6.6	2.19	8.0	4.7	辑合辑	292	2.1	1020.7	-	47	
2023/02/13 18:10:00	2.9	巢巢辑	210	10.19	2.41	7.2	3.81	7.5	4.0	辑合辑	291	2.1	1020.7	-	53	
2023/02/13 18:15:00	6.7	辑巢辑	239	10.19	1.88	7.0	2.14	6.5	4.6	合辑	311	2.2	1020.8	-	49	
2023/02/13 18:20:00	7.0	巢巢辑	204	10.19	1.94	7.5	2.77	7.0	4.6	辑合辑	301	2.1	1021.0	-	59	
2023/02/13 18:25:00	5.3	巢辑	234	10.16	1.93	6.7	2.45	6.0	4.6	合辑	307	2.3	1021.0	-	45	
2023/02/13 18:30:00	6.1	巢辑	228	10.19	2.18	7.0	2.47	7.5	4.7	合辑	307	2.3	1021.0	-	51	
2023/02/13 18:35:00	4.4	辑巢辑	257	10.18	1.73	7.0	2.01	7.5	5.0	合辑	304	2.2	1021.0	-	52	
2023/02/13 18:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 18:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 18:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 18:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 19:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 20:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 21:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 22:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:10:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:45:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:50:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/13 23:55:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 00:00:00	2.7	巢	177	10.20	1.89	7.4	2.37	7.0	4.9	合辑	315	2.5	1021.2	-	49	
2023/02/14 00:05:00	3.7	巢辑	226	10.18	1.51	7.1	1.91	7.0	5.2	合辑	310	2.5	1021.2	-	45	
2023/02/14 00:10:00	7.8	巢巢辑	199	10.20	1.63	7.4	2.38	7.0	5.2	合辑	320	2.4	1021.2	-	35	
2023/02/14 00:15:00	6.2	巢辑	215	10.20	1.64	7.2	2.08	8.0	4.6	合辑	320	2.2	1021.2	-	47	
2023/02/14 00:20:00	5.7	巢辑	231	10.20	1.57	6.5	2.47	6.5	4.8	辑合辑	301	2.2	1021.1	-	54	
2023/02/14 00:25:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 00:30:00	3.7	巢巢辑	207	10.22	1.47	6.8	1.63	7.0	4.8	合辑	315	2.3	1021.1	-	33	
2023/02/14 00:35:00	7.3	巢辑	230	10.22	1.74	7.0	2.50	6.0	4.1	合合辑	335	2.3	1021.0	-	35	
2023/02/14 00:40:00	7.1	巢辑	236	10.24	1.87	7.2	3.25	7.0	3.7	合合辑	333	2.4	1021.1	-	62	
2023/02/14 00:45:00	8.0	辑巢辑	256	10.23	1.47	6.9	2.17	7.5	3.7	合辑	314	2.4	1021.1	-	59	
2023/02/14 00:50:00	4.9	巢辑	224	10.24	1.54	7.2	2.04	6.5	3.6	合辑	313	2.4	1021.2	-	56	
2023/02/14 00:55:00	6.1	辑巢辑	245	10.25	1.60	7.0	1.83	5.5	3.7	辑合辑	298	2.4	1021.1	-	46	
2023/02/14 01:00:00	1.3	辑巢辑	248	10.24	1.68	7.3	2.50	7.0	4.0	合辑	305	2.3	1021.0	-	54	
2023/02/14 01:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 01:10:00	7.0	巢辑	229	10.26	1.72	7.6	2.58	7.0	4.0	合辑	322	2.6	1021.0	-	42	
2023/02/14 01:15:00	5.4	辑巢辑	249	10.23	1.43	6.3	1.87	5.5	4.1	合辑	319	2.6	1021.0	-	46	
2023/02/14 01:20:00	4.2	巢辑	221	10.23	1.47	7.5	1.99	7.0	4.9	合合辑	333	2.6	1021.0	-	47	
2023/02/14 01:25:00	4.8	巢巢辑	211	10.20	1.31	6.6	1.64	5.5	4.7	合合辑	337	2.5	1020.9	-	39	
2023/02/14 01:30:00	5.7	巢	181	10.24	1.55	7.4	2.27	7.0	4.3	合合辑	332	2.3	1020.9	-	39	
2023/02/14 01:35:00	4.7	巢辑	214	10.24	1.50	7.1	1.96	6.5	4.1	合合辑	328	2.4	1020.9	-	67	
2023/02/14 01:40:00	8.6	巢巢辑	208	10.23	1.68	7.3	2.28	7.0	2.8	合辑	326	2.2	1020.9	-	49	
2023/02/14 01:45:00	5.1	巢巢辑	199	10.20	1.47	6.7	2.25	5.5	2.5	合合辑	327	2.2	1020.9	-	49	
2023/02/14 01:50:00	3.0	巢巢辑	197	10.23	1.32	6.8	1.56	6.5	1.8	合合辑	340	2.3	1020.9	-	40	
2023/02/14 01:55:00	7.6	巢辑	215	10.23	1.45	7.0	1.81	7.0	1.7	合辑	310	2.3	1020.9	-	43	
2023/02/14 02:00:00	7.0	巢辑	225	10.24	1.46	7.0	1.68	7.5	1.6	合辑	309	2.3	1021.0	-	37	
2023/02/14 02:05:00	5.5	巢巢辑	201	10.23	1.52	7.0	1.84	6.5	1.3	辑合辑	300	2.3	1020.9	-	49	
2023/02/14 02:10:00	6.6	巢辑	217	10.22	1.27	6.0	1.94	5.5	1.0	辑	275	2.4	1021.0	-	29	
2023/02/14 02:15:00	7.1	巢巢辑	210	10.24	1.82	6.8	2.61	7.0	1.7	合辑	314	2.5	1021.0	-	30	
2023/02/14 02:20:00	5.3	巢巢辑	203	10.22	1.67	7.3	2.41	6.0	1.8	辑合辑	303	2.5	1021.0	-	42	
2023/02/14 02:25:00	3.8	巢	189	10.20	1.75	6.8	2.20	7.0	3.3	辑合辑	291	2.8	1020.9	-	26	
2023/02/14 02:30:00	8.4	巢巢辑	202	10.22	1.54	6.7	1.96	5.5	3.2	辑巢辑	244	2.7	1020.9	-	58	
2023/02/14 02:35:00	4.4	巢辑	233	10.21	1.62	7.0	2.17	7.5	3.4	辑巢辑	256	2.6	1020.7	-	61	
2023/02/14 02:40:00	7.5	辑巢辑	249	10.24	1.48	7.3	2.10	7.5	3.4	辑巢辑	254	2.6	1020.7	-	63	
2023/02/14 02:45:00	5.4	巢	189	10.23	1.76	7.0	2.46	7.0	3.2	辑	274	2.6	1020.7	-	58	
2023/02/14 02:50:00	5.6	巢辑	215	10.22	1.82	7.0	2.78	7.5	3.1	辑合辑	283	2.6	1020.7	-	42	
2023/02/14 02:55:00	2.3	巢	183	10.24	1.47	6.9	2.04	7.0	3.0	辑合辑	290	2.6	1020.7	-	55	
2023/02/14 03:00:00	1.7	巢	189	10.23	1.51	6.9	2.08	6.0	3.1	辑	270	2.7	1020.7	-	47	
2023/02/14 03:05:00	4.4	辑巢辑	240	10.21	1.43	7.3	2.11	5.5	3.3	辑	265	2.6	1020.6	-	47	
2023/02/14 03:10:00	5.5	巢	190	10.24	1.50	6.8	2.33	6.5	3.0	辑	273	2.6	1020.6	-	61	
2023/02/14 03:15:00	7.7	巢辑	234	10.23	1.56	7.3	2.52	7.0	3.0	辑	260	2.7	1020.6	-	30	
2023/02/14 03:20:00	6.5	巢辑	224	10.21	1.59	6.9	2.03	6.5	3.5	辑巢辑	255	2.6	1020.6	-	36	
2023/02/14 03:25:00	5.9	巢辑	221	10.26	1.68	7.7	2.00	7.5	3.6	辑巢辑	255	2.6	1020.5	-	59	
2023/02/14 03:30:00	6.6	巢辑	226	10.22	1.39	6.8	2.05	7.0	4.2	辑	273	2.5	1020.5	-	51	
2023/02/14 03:35:00	3.7	巢巢辑	212	10.23	1.42	7.4	1.81	7.0	4.1	辑	269	2.5	1020.5	-	41	
2023/02/14 03:40:00	4.8	巢辑	227	10.23	1.33	6.9	1.79	7.0	3.9	辑巢辑	255	2.6	1020.5	-	47	
2023/02/14 03:45:00	3.9	巢辑	221	10.23	1.53	7.1	1.89	7.0	3.8	辑巢辑	247	2.6	1020.5	-	43	
2023/02/14 03:50:00	6.3	巢辑	230	10.23	1.42	6.9	2.12	6.0	3.0	辑	268	2.8	1020.3	-	47	
2023/02/14 03:55:00	4.5	巢巢辑	206	10.23	2.04	7.1	3.14	7.0	3.1	辑合辑	290	2.7	1020.3	-	36	
2023/02/14 04:00:00	4.5	巢辑	224	10.20	1.66	7.3	2.28	6.5	4.7	辑巢辑	251	2.8	1020.3	-	60	
2023/02/14 04:05:00	9.4	巢悼	131	10.08	1.54	6.8	2.15	6.0	3.7	辑巢辑	253	2.5	1020.4	-	13	
2023/02/14 04:10:00	8.2	巢巢悼	154	10.07	1.81	7.1	2.46	7.0	3.1	辑	273	2.5	1020.4	-	40	
2023/02/14 04:15:00	7.0	巢	170	10.03	1.71	7.3	2.25	6.5	3.4	辑	274	2.7	1020.4	-	64	
2023/02/14 04:20:00	5.9	巢巢悼	159	10.07	1.47	7.0	1.88	7.0	3.5	辑	270	2.5	1020.4	-	33	
2023/02/14 04:25:00	3.1	巢巢悼	169	10.02	1.34	7.2	1.57	7.0	3.5	辑	276	2.6	1020.4	-	75	
2023/02/14 04:30:00	2.1	巢巢辑	205	10.06	1.30	7.1	1.85	7.5	3.2	辑	277	2.6	1020.4	-	35	
2023/02/14 04:35:00	10.2	巢巢辑	193	9.98	1.75	7.3	2.61	7.5	4.0	辑	268	2.6	1020.4	-	41	
2023/02/14 04:40:00	4.0	巢辑	217	10.02	1.81	7.5	2.22	7.5	3.5	辑	276	2.5	1020.5	-	25	
2023/02/14 04:45:00	3.8	巢	186	10.01	1.62	6.7	1.89	7.0	3.9	辑	263	2.4	1020.4	-	49	
2023/02/14 04:50:00	5.1	巢	183	10.12	1.37	6.7	1.78	6.5	3.8	辑	271	2.6	1020.5	-	39	
2023/02/14 04:55:00	7.7	巢巢悼	157	9.98	1.51	6.8	2.30	6.0	3.2	辑	274	2.7	1020.5	-	55	
2023/02/14 05:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 05:05:00	4.1	巢悼	139	9.92	1.34	6.2	1.62	4.5	3.3	辑合辑	294	2.9	1020.5	-	18	
2023/02/14 05:10:00	5.3	巢巢悼	168	9.90	1.38	6.8	2.11	6.5	3.6	辑合辑	283	3.1	1020.5	-	15	
2023/02/14 05:15:00	7.1	巢巢悼	150	9.90	1.50	6.8	2.10	6.0	3.7	辑合辑	288	3.2	1020.6	-	33	
2023/02/14 05:20:00	4.0	巢悼	133	9.97	1.28	6.6	2.01	6.5	3.8	辑合辑	283	3.2	1020.6	-	35	
2023/02/14 05:25:00	5.7	巢悼	136	9.94	1.11	6.3	1.33	6.5	4.2	合辑	304	3.1	1020.6	-	69	
2023/02/14 05:30:00	4.4	巢巢悼	159	9.96	1.37	7.2	1.67	7.0	4.4	合辑	307	3.2	1020.6	-	15	
2023/02/14 05:35:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 05:40:00	9.7	巢悼	140	9.94	1.52	7.3	2.04	7.0	4.9	合辑	308	3.2	1020.8	-	28	
2023/02/14 05:45:00	6.5	巢巢悼	149	9.93	1.44	6.9	1.70	8.0	5.3	合辑	315	3.3	1020.8	-	15	
2023/02/14 05:50:00	7.5	巢悼	129	9.89	1.67	6.5	2.42	7.0	5.2	合辑	306	3.4	1020.9	-	42	
2023/02/14 05:55:00	9.0	巢悼	142	9.93	1.44	7.0	1.95	7.0	5.2	合辑	311	3.2	1020.9	-	46	
2023/02/14 06:00:00	9.6	巢悼	143	9.93	1.18	6.5	1.56	5.5	5.7	合辑	318	3.2	1021.0	-	46	
2023/02/14 06:05:00	10.1	巢巢悼	149	9.95	1.40	7.1	2.18	6.0	5.7	合辑	313	3.3	1021.1	-	28	
2023/02/14 06:10:00	6.1	悼巢悼	123	9.97	1.52	7.2	2.00	7.0	5.5	合辑	321	3.3	1021.1	-	40	
2023/02/14 06:15:00	11.3	巢巢悼	152	9.95	1.50	6.8	2.21	6.5	5.6	合辑	318	3.2	1021.1	-	7	
2023/02/14 06:20:00	10.9	巢巢悼	150	9.98	1.54	7.0	2.14	7.0	5.9	合辑	321	3.2	1021.1	-	18	
2023/02/14 06:25:00	10.3	巢巢悼	155	10.02	1.46	7.1	2.00	7.0	5.8	合辑	321	3.2	1021.2	-	39	
2023/02/14 06:30:00	10.8	巢悼	136	10.03	1.23	6.6	1.91	6.5	6.1	合合辑	327	3.3	1021.3	-	55	
2023/02/14 06:35:00	7.1	巢	171	10.04	1.34	7.0	1.78	7.0	5.9	合辑	317	3.2	1021.3	-	50	
2023/02/14 06:40:00	6.8	巢巢悼	152	10.06	1.45	6.4	2.02	5.5	5.7	合辑	314	3.1	1021.3	-	33	
2023/02/14 06:45:00	10.9	巢巢悼	149	10.08	1.45	6.9	1.85	7.5	5.6	合辑	316	3.2	1021.4	-	42	
2023/02/14 06:50:00	9.2	巢	169	10.09	1.45	6.4	1.79	7.0	5.0	合辑	317	3.2	1021.4	-	30	
2023/02/14 06:55:00	8.6	巢悼	144	10.10	1.46	7.0	2.01	7.5	6.4	合辑	318	3.3	1021.3	-	44	
2023/02/14 07:00:00	8.1	巢巢悼	163	10.09	1.13	6.4	1.42	6.5	5.5	合辑	304	3.4	1021.5	-	52	
2023/02/14 07:05:00	5.4	巢巢悼	149	10.11	1.29	6.4	1.84	7.5	5.7	合辑	318	3.4	1021.5	-	17	
2023/02/14 07:10:00	2.6	巢巢辑	193	10.06	1.15	6.9	1.74	6.0	6.0	合辑	313	3.6	1021.5	-	55	
2023/02/14 07:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 07:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 07:25:00	10.1	巢巢辑	204	10.18	1.20	7.0	1.37	6.5	7.4	合辑	324	3.5	1021.8	-	29	
2023/02/14 07:30:00	8.2	巢	188	10.19	1.18	6.4	1.51	6.5	7.8	合辑	323	3.4	1021.8	-	24	
2023/02/14 07:35:00	7.6	巢	171	10.20	1.25	6.4	1.75	7.0	7.6	合辑	320	3.4	1021.9	-	47	
2023/02/14 07:40:00	10.1	巢辑	216	10.20	1.47	6.7	1.80	6.0	6.9	合辑	311	3.4	1021.9	-	39	
2023/02/14 07:45:00	7.9	巢巢辑	210	10.20	1.27	6.4	1.78	7.0	7.0	合辑	311	3.2	1022.0	-	21	
2023/02/14 07:50:00	10.2	巢巢辑	192	10.19	1.42	6.6	2.06	7.0	7.4	合辑	309	3.2	1022.0	-	19	
2023/02/14 07:55:00	8.9	巢巢辑	195	10.17	1.44	6.8	1.90	7.0	7.8	合辑	314	3.2	1022.1	-	21	
2023/02/14 08:00:00	10.4	巢	173	10.15	1.18	6.1	1.86	6.5	7.8	合辑	315	3.0	1022.3	-	38	
2023/02/14 08:05:00	8.8	辑	281	10.16	0.63	4.4	1.26	4.4	8.3	合辑	317	3.1	1022.4	-	37	
2023/02/14 08:10:00	10.3	巢	184	10.11	1.27	6.5	1.88	6.5	8.3	合辑	308	3.1	1022.5	-	39	
2023/02/14 08:15:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2023/02/14 08:20:00	8.8	巢	183	10.05	1.42	6.8	1.91	7.0	7.9	合辑	315	2.9	1022.6	-	55	
2023/02/14 08:25:00	12.3	巢	172	10.04	1.24	6.5	1.78	6.0	8.7	合辑	321	2.9	1022.7	-	23	
2023/02/14 08:30:00	13.0	巢巢悼	164	10.00	1.13	6.7	1.37	6.0	9.1	合辑	320	3.0	1022.8	-	8	
2023/02/14 08:35:00	13.1	巢巢悼	164	9.99	1.34	6.9	1.69	6.5	9.1	合辑	320	3.0	1022.9	-	31	
2023/02/14 08:40:00	11.7	巢	188	9.99	1.11	6.6	1.36	7.5	8.3	合辑	320	2.8	1023.1	-	41	
2023/02/14 08:45:00	13.3	巢巢悼	157	9.98	1.25	6.8	1.62	6.5	9.4	合辑	319	2.7	1023.0	-	25	
2023/02/14 08:50:00	9.7	巢	174	9.92	1.57	7.1	1.82	7.5	8.4	合辑	319	2.7	1023.1	-	27	
2023/02/14 08:55:00	10.3	巢巢悼	168	9.93	1.30	5.5	1.77	6.0	9.0	合辑	316	2.5	1023.1	-	14	
2023/02/14 09:00:00	17.1	巢	170	9.92	1.47	6.7	1.72	7.0	9.3	合辑	315	2.7	1023.2	-	29	
2023/02/14 09:05:00	10.6	巢	171	9.92	1.48	6.4	2.04	6.0	9.0	合辑	315	2.7	1023.2	-	44	
2023/02/14 09:10:00	12.3	巢巢悼	156	9.91	1.58	6.8	2.09	6.5	9.0	合辑	317	2.7	1023.3	-	50	
2023/02/14 09:15:00	13.3	巢巢悼	165	9.89	1.27	6.4	1.77	6.0	10.3	合辑	325	2.7	1023.4	-	45	
2023/02/14 09:20:00	14.8	巢巢悼	169	9.88	1.59	6.6	2.03	5.5	10.5	合合辑	333	2.8	1023.5	-	19	
2023/02/14 09:25:00	14.6	巢	179	9.88	1.26	5.4	1.69	5.5	10.5	合合辑	331	2.5	1023.5	-	14	
2023/02/14 09:30:00	16.9	巢	171	9.84	1.37	6.2	2.32	6.5	10.0	合合辑	338	2.4	1023.7	-	34	
2023/02/14 09:35:00	20.6	巢巢悼	157	9.84	1.68	6.6	2.10	6.5	11.0	合合辑	341	2.3	1023.7	-	45	
2023/02/14 09:40:00	18.9	巢巢悼	160	9.83	1.57	6.3	2.17	7.0	10.7	合合辑	336	2.3	1023.7	-	34	
2023/02/14 09:45:00	18.0	巢巢悼	161	9.82	0.84	4.8	1.69	4.8	10.6	合合辑	329	2.2	1023.8	-	4	
2023/02/14 09:50:00	26.7	巢巢悼	165	9.83	1.43	6.0	2.08	6.0	11.0	合合辑	338	2.1	1023.8	-	4	
2023/02/14 09:55:00	21.1	巢巢悼	160	9.78	1.67	6.2	2.38	6.0	10.6	合合辑	336	1.8	1023.9	-	30	
2023/02/14 10:00:00	20.3	巢巢悼	157	9.80	1.61	5.9	2.12	6.0	10.5	合合辑	344	1.7	1024.0	-	17	
2023/02/14 10:05:00	17.8	巢巢悼	166	9.80	1.62	6.5	2.29	6.5	9.4	合合辑	331	1.2	1024.1	-	359	
2023/02/14 10:10:00	16.8	巢	170	9.77	1.50	6.0	2.00	4.5	9.7	合辑	312	1.2	1024.1	-	45	
2023/02/14 10:15:00	20.2	巢巢悼	163	9.78	1.40	5.7	2.06	5.0	8.7	合辑	319	1.5	1024.2	-	23	
2023/02/14 10:20:00	23.5	巢巢悼	167	9.78	1.48	6.7	2.56	6.5	8.8	合辑	314	1.4	1024.2	-	14	
2023/02/14 10:25:00	20.2	巢巢悼	158	9.78	1.40	6.8	1.91	7.0	9.4	合辑	317	1.7	1024.1	-	49	
2023/02/14 10:30:00	19.2	巢巢悼	166	9.79	1.36	6.2	1.69	6.0	8.9	合辑	308	1.7	1024.2	-	35	
2023/02/14 10:35:00	21.0	巢	175	9.78	1.60	6.4	1.97	7.0	9.2	合辑	311	1.8	1024.1	-	34	
