관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2022/08/18 16:15:00	4.3	남동	132	25.55	0.82	6.9	1.09	7.5	7.0	남동	131	25.1	1006.9	-	48	
2022/08/18 16:20:00	4.3	남남동	163	25.55	0.81	7.3	1.19	8.0	6.8	남동	137	25.4	1006.9	-	62	
2022/08/18 16:25:00	3.8	남	182	25.55	0.73	6.9	0.96	7.5	7.0	남동	136	25.5	1007.0	-	48	
2022/08/18 16:30:00	7.7	남남동	148	25.56	0.79	7.6	1.04	8.0	7.3	남동	136	25.4	1007.0	-	60	
2022/08/18 16:35:00	3.1	남동	131	25.53	0.65	5.2	0.91	6.0	7.4	남동	137	25.4	1006.9	-	59	
2022/08/18 16:40:00	3.1	남남동	164	25.53	0.58	5.9	0.70	6.5	7.2	남동	136	25.4	1007.0	-	62	
2022/08/18 16:45:00	4.4	동남동	110	25.50	0.71	7.6	0.95	8.0	7.0	남동	138	25.3	1007.0	-	72	
2022/08/18 16:50:00	2.5	남동	124	25.50	0.62	5.6	0.89	7.5	7.3	남동	136	25.2	1007.0	-	79	
2022/08/18 16:55:00	0.1	북서	314	25.51	0.68	6.6	0.97	5.0	7.1	남동	136	25.1	1007.0	-	58	
2022/08/18 17:00:00	6.7	동남동	116	25.48	0.75	5.9	0.93	8.5	7.5	남동	138	25.2	1006.9	-	56	
2022/08/18 17:05:00	0.7	북북동	29	25.48	0.76	6.2	1.26	8.0	7.1	남동	137	25.4	1007.0	-	50	
2022/08/18 17:10:00	1.5	동북동	56	25.45	0.73	6.4	0.95	7.0	7.4	남동	137	25.5	1007.0	-	72	
2022/08/18 17:15:00	3.3	북동	44	25.41	0.66	6.2	0.95	7.5	7.9	남동	138	25.5	1007.0	-	56	
2022/08/18 17:20:00	3.1	동북동	58	25.41	0.64	4.9	0.83	5.5	7.4	남동	139	25.3	1007.0	-	62	
2022/08/18 17:25:00	7.5	동북동	62	25.39	0.70	5.8	0.90	3.5	7.1	남동	142	25.3	1007.0	-	60	
2022/08/18 17:30:00	7.6	북동	54	25.38	0.66	5.1	0.87	4.0	7.1	남동	140	25.3	1007.0	-	56	
2022/08/18 17:35:00	10.9	북동	53	25.40	0.62	5.1	0.75	7.5	6.7	남동	139	25.4	1006.9	-	59	
2022/08/18 17:40:00	5.1	동북동	64	25.43	0.70	6.3	0.92	7.5	7.0	남동	142	25.1	1006.8	-	40	
2022/08/18 17:45:00	10.1	북동	36	25.44	0.64	5.3	0.89	3.5	6.8	남동	141	25.1	1006.8	-	104	
2022/08/18 17:50:00	14.3	북동	44	25.41	0.83	7.4	1.18	8.0	7.2	남동	141	25.1	1006.7	-	59	
2022/08/18 17:55:00	11.7	북동	38	25.43	0.79	7.5	1.10	5.5	7.1	남동	142	25.1	1006.7	-	68	
2022/08/18 18:00:00	9.1	북북동	13	25.43	0.70	6.9	0.84	8.0	7.0	남동	140	25.2	1006.7	-	48	
2022/08/18 18:05:00	8.9	북북동	32	25.45	0.77	7.2	1.06	6.5	6.9	남동	141	25.2	1006.7	-	56	
2022/08/18 18:10:00	9.5	북북동	16	25.46	0.59	6.1	0.85	8.0	6.6	남동	143	25.2	1006.8	-	49	
2022/08/18 18:15:00	10.7	북북동	19	25.44	0.72	7.2	0.95	8.0	7.0	남동	142	25.1	1006.7	-	50	
2022/08/18 18:20:00	10.4	북	8	25.45	0.64	6.9	0.83	7.5	7.0	남동	144	25.1	1006.7	-	64	
2022/08/18 18:25:00	14.5	북북동	14	25.43	0.56	6.3	0.72	5.0	6.4	남동	144	25.1	1006.8	-	19	
2022/08/18 18:30:00	12.1	북동	34	25.43	0.75	7.8	1.03	8.0	6.3	남동	145	25.1	1006.9	-	58	
2022/08/18 18:35:00	13.9	북북동	19	25.38	0.85	8.0	1.16	8.0	6.0	남남동	150	25.1	1006.8	-	63	
2022/08/18 18:40:00	14.1	북북동	24	25.34	0.65	7.4	0.81	6.5	6.1	남남동	151	25.1	1006.8	-	49	
2022/08/18 18:45:00	16.3	북동	47	25.33	0.61	7.6	0.76	9.0	6.0	남남동	151	25.1	1006.8	-	52	
2022/08/18 18:50:00	16.8	북북동	32	25.30	0.70	8.0	0.85	8.0	5.8	남남동	151	25.0	1006.8	-	55	
2022/08/18 18:55:00	15.9	북동	45	25.28	0.70	7.7	0.82	7.0	5.8	남남동	151	25.0	1006.8	-	48	
2022/08/18 19:00:00	15.3	북동	48	25.26	0.66	7.6	0.90	7.5	6.0	남남동	152	25.0	1006.7	-	53	
2022/08/18 19:05:00	16.7	북동	50	25.22	0.58	7.2	0.70	6.5	6.1	남남동	154	25.0	1006.8	-	33	
2022/08/18 19:10:00	14.4	북동	54	25.18	0.66	7.3	0.85	7.5	5.7	남남동	151	25.0	1006.8	-	53	
2022/08/18 19:15:00	14.3	북동	55	25.17	0.70	7.3	1.11	8.0	5.9	남남동	151	25.0	1006.8	-	47	
2022/08/18 19:20:00	12.2	북동	47	25.19	0.64	7.7	0.81	7.5	5.8	남남동	151	25.0	1006.8	-	45	
2022/08/18 19:25:00	12.8	동북동	58	25.14	0.68	7.3	0.81	8.5	5.9	남남동	153	25.0	1006.8	-	45	
2022/08/18 19:30:00	11.3	북동	37	25.15	0.65	7.2	0.88	8.5	5.4	남남동	156	25.0	1006.8	-	59	
2022/08/18 19:35:00	7.8	동북동	74	25.08	0.82	7.5	1.18	8.0	5.0	남남동	149	25.1	1006.9	-	55	
2022/08/18 19:40:00	7.1	동북동	69	25.09	0.62	7.6	0.96	7.0	5.2	남남동	153	25.0	1007.0	-	37	
2022/08/18 19:45:00	6.9	동북동	78	25.07	0.78	7.7	1.16	7.5	5.5	남남동	156	25.0	1007.0	-	47	
2022/08/18 19:50:00	10.4	동남동	106	25.04	0.64	7.1	0.82	6.5	5.9	남남동	157	25.0	1007.0	-	46	
2022/08/18 19:55:00	9.5	동	89	24.99	0.75	7.4	0.94	7.0	5.7	남남동	156	24.9	1007.1	-	33	
2022/08/18 20:00:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/18 20:05:00	7.3	남동	128	24.88	0.57	6.0	0.88	7.5	5.4	남남동	156	24.9	1007.2	-	57	
2022/08/18 20:10:00	7.3	남동	135	24.81	0.73	7.3	1.10	7.5	5.5	남남동	156	24.8	1007.2	-	53	
2022/08/18 20:15:00	10.5	남동	135	24.81	0.66	7.2	0.82	8.5	5.0	남남동	156	24.8	1007.3	-	72	
2022/08/18 20:20:00	7.0	남동	126	24.85	0.64	6.8	0.78	7.5	5.1	남동	143	24.8	1007.3	-	36	
2022/08/18 20:25:00	9.5	남남동	162	24.82	0.60	7.2	0.78	7.0	4.8	남동	144	24.7	1007.2	-	57	
2022/08/18 20:30:00	6.0	남동	140	24.64	0.74	7.4	0.87	7.5	5.0	남동	146	24.8	1007.2	-	52	
2022/08/18 20:35:00	16.8	남동	140	24.38	0.78	7.9	1.21	8.0	5.0	남동	146	24.7	1007.2	-	51	
2022/08/18 20:40:00	12.5	남남동	148	24.37	0.74	7.7	1.14	7.5	4.8	남동	146	24.7	1007.2	-	24	
2022/08/18 20:45:00	16.9	남동	145	24.31	0.70	7.8	0.79	8.5	4.6	남동	146	24.7	1007.2	-	32	
2022/08/18 20:50:00	16.7	남남동	152	24.36	0.69	7.4	0.89	7.0	4.7	남남동	148	24.7	1007.3	-	36	
2022/08/18 20:55:00	17.6	남남동	149	24.40	0.53	6.6	0.63	6.0	4.6	남남동	149	24.7	1007.3	-	58	
2022/08/18 21:00:00	14.5	남남동	148	24.39	0.58	6.9	0.79	8.0	4.2	남남동	149	24.7	1007.2	-	63	
2022/08/18 21:05:00	15.0	남남동	160	24.45	0.59	7.4	0.73	7.0	4.0	남남동	155	24.8	1007.2	-	31	
2022/08/18 21:10:00	13.1	남	177	24.57	0.61	6.5	0.98	7.0	3.8	남남동	158	24.7	1007.1	-	46	
2022/08/18 21:15:00	17.4	남남동	150	24.56	0.60	6.8	0.86	7.5	3.6	남남동	157	24.7	1007.1	-	46	
2022/08/18 21:20:00	15.3	남동	135	24.38	0.73	7.4	0.93	8.0	3.3	남	173	24.7	1007.1	-	45	
2022/08/18 21:25:00	19.5	남동	136	24.31	0.55	7.4	0.66	7.5	3.5	남	176	24.6	1007.1	-	37	
2022/08/18 21:30:00	13.9	남남동	152	24.43	0.63	7.6	0.75	7.5	3.2	남	187	24.7	1007.0	-	36	
2022/08/18 21:35:00	19.9	남동	128	24.01	0.58	7.6	0.66	7.5	2.4	남남서	198	24.6	1007.0	-	41	
2022/08/18 21:40:00	19.5	남동	131	24.06	0.60	7.3	0.91	7.0	1.5	남남서	208	24.6	1006.9	-	34	
2022/08/18 21:45:00	12.4	남남동	149	24.20	0.50	7.2	0.67	7.5	1.1	남	191	24.6	1006.9	-	28	
2022/08/18 21:50:00	10.9	남남동	161	24.28	0.50	6.6	0.72	7.0	1.1	남	187	24.6	1006.9	-	27	
2022/08/18 21:55:00	21.9	남동	139	24.09	0.68	7.9	0.86	8.5	0.6	남	180	24.6	1006.8	-	47	
2022/08/18 22:00:00	14.3	남남동	166	24.27	0.56	6.6	0.86	7.0	0.6	남	170	24.5	1006.7	-	16	
2022/08/18 22:05:00	15.1	남동	145	24.17	0.63	7.2	0.83	7.0	0.3	남남서	213	24.5	1006.8	-	29	
2022/08/18 22:10:00	16.9	남동	142	24.18	0.62	7.0	0.88	7.0	0.5	서남서	237	24.5	1006.9	-	50	
2022/08/18 22:15:00	16.8	남동	140	24.26	0.60	6.8	0.80	7.0	0.4	서	261	24.4	1006.9	-	357	
2022/08/18 22:20:00	17.0	남남동	149	24.33	0.55	7.1	0.73	6.0	0.1	서북서	296	24.3	1006.8	-	51	
2022/08/18 22:25:00	15.7	남남동	153	24.33	0.65	7.1	0.85	7.5	0.9	동남동	114	24.4	1006.7	-	47	
2022/08/18 22:30:00	15.5	동남동	121	24.34	0.00	0.0	0.00	0.0	0.5	남남동	167	24.5	1006.7	-	2	
2022/08/18 22:35:00	18.0	남남동	152	24.37	0.59	7.0	0.74	7.0	0.7	남	173	24.4	1006.7	-	41	
2022/08/18 22:40:00	14.8	남남동	164	24.42	0.45	7.0	0.65	6.5	1.0	남남동	152	24.5	1006.6	-	29	
2022/08/18 22:45:00	12.9	남	172	24.49	0.57	6.9	0.83	7.0	1.1	남남동	161	24.5	1006.6	-	57	
2022/08/18 22:50:00	15.5	남	171	24.54	0.61	7.0	0.85	7.0	0.8	남	179	24.4	1006.6	-	52	
2022/08/18 22:55:00	13.9	남남동	160	24.59	0.53	6.3	0.70	7.5	0.8	남	181	24.4	1006.5	-	13	
2022/08/18 23:00:00	14.5	남남동	159	24.61	0.52	6.6	0.67	6.5	1.2	남	175	24.4	1006.5	-	23	
2022/08/18 23:05:00	14.0	남남동	150	24.63	0.53	6.8	0.87	7.5	1.2	남남동	161	24.3	1006.4	-	46	
2022/08/18 23:10:00	15.7	남남동	157	24.66	0.62	6.6	1.18	7.0	1.5	남남동	165	24.3	1006.3	-	53	
2022/08/18 23:15:00	14.0	남남동	157	24.68	0.58	6.8	0.75	8.0	1.3	남	177	24.3	1006.3	-	44	
2022/08/18 23:20:00	15.4	남남동	149	24.72	0.55	6.6	0.70	6.5	1.7	남남동	167	24.3	1006.3	-	33	
2022/08/18 23:25:00	15.9	남남동	162	24.72	0.48	6.3	0.74	7.0	1.7	남	171	24.3	1006.2	-	58	
2022/08/18 23:30:00	11.2	남남동	163	24.76	0.50	6.0	0.86	6.0	1.8	남	178	24.2	1006.1	-	20	
2022/08/18 23:35:00	16.0	남남동	154	24.69	0.50	6.3	0.74	7.0	1.8	남	180	24.2	1006.0	-	48	
2022/08/18 23:40:00	20.6	남동	137	24.19	0.57	6.5	0.75	7.0	1.4	남	174	24.3	1005.9	-	49	
2022/08/18 23:45:00	17.8	남동	136	23.89	0.64	6.4	0.97	7.5	1.5	남남동	162	24.3	1005.8	-	60	
2022/08/18 23:50:00	18.3	남동	136	23.72	0.52	6.3	0.85	6.5	2.1	남남동	158	24.3	1005.8	-	42	
2022/08/18 23:55:00	9.2	남남동	160	24.16	0.55	6.1	0.77	6.0	1.8	남남동	160	24.2	1005.7	-	29	
2022/08/19 00:00:00	13.4	남남동	168	24.62	0.69	7.2	1.07	6.5	1.8	남남동	156	24.2	1005.7	-	41	
2022/08/19 00:05:00	13.4	남남동	150	24.08	0.63	6.8	0.70	6.0	1.4	남남동	159	24.1	1005.6	-	40	
2022/08/19 00:10:00	11.9	남남동	150	24.38	0.59	6.0	0.71	7.0	1.6	남	180	24.1	1005.6	-	51	
2022/08/19 00:15:00	10.9	남	169	24.50	0.43	6.0	0.55	4.0	1.6	남	181	24.1	1005.6	-	83	
2022/08/19 00:20:00	8.3	남남동	159	24.64	0.55	6.4	0.69	7.0	1.4	남	189	24.2	1005.6	-	46	
2022/08/19 00:25:00	8.0	남	173	24.73	0.51	6.4	0.67	8.0	0.9	남	186	24.2	1005.6	-	52	
2022/08/19 00:30:00	7.1	남남동	167	24.68	0.48	6.2	0.74	5.5	0.4	남	170	24.3	1005.6	-	42	
2022/08/19 00:35:00	8.9	남남동	164	24.77	0.59	6.7	0.76	6.0	0.7	남	173	24.3	1005.5	-	40	
2022/08/19 00:40:00	9.9	남남동	157	24.75	0.57	6.6	0.96	7.0	1.9	서남서	247	24.4	1005.4	-	39	
2022/08/19 00:45:00	7.4	남동	136	24.68	0.59	6.3	0.88	6.5	1.9	남남서	192	25.2	1005.4	-	59	
2022/08/19 00:50:00	6.8	남	176	24.58	0.57	6.8	0.81	7.0	1.4	남동	146	24.6	1005.3	-	47	
2022/08/19 00:55:00	7.0	남남동	164	24.59	0.46	6.2	0.54	6.0	1.6	남남동	156	24.4	1005.2	-	70	
2022/08/19 01:00:00	8.1	남남동	165	24.63	0.61	6.3	0.84	7.0	1.5	남남동	160	24.5	1005.1	-	65	
2022/08/19 01:05:00	6.2	남	187	24.76	0.49	6.4	0.71	6.5	1.5	남남동	155	24.5	1005.1	-	47	
2022/08/19 01:10:00	4.2	남동	143	24.80	0.58	7.0	0.85	6.0	0.6	남동	128	24.4	1005.1	-	53	
2022/08/19 01:15:00	5.6	남남동	147	24.82	0.49	6.4	0.76	6.0	0.1	북서	314	24.5	1005.1	-	35	
2022/08/19 01:20:00	4.6	남남동	154	24.83	0.52	6.8	0.64	6.5	0.8	북북서	341	24.7	1005.2	-	50	
2022/08/19 01:25:00	6.2	남남동	150	24.83	0.53	6.3	0.84	5.5	0.9	북	6	24.6	1005.1	-	60	
2022/08/19 01:30:00	6.5	남동	140	24.87	0.53	6.8	0.71	6.0	0.6	북	11	24.4	1005.1	-	50	
2022/08/19 01:35:00	9.3	남남동	168	24.84	0.51	6.6	0.68	6.5	0.1	서남서	249	24.3	1005.0	-	34	
2022/08/19 01:40:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/19 01:45:00	4.2	남동	146	24.77	0.40	5.6	0.57	5.5	1.1	남남서	204	25.0	1004.9	-	56	
2022/08/19 01:50:00	4.4	동남동	120	24.70	0.46	6.2	0.61	6.0	1.6	남	171	25.4	1004.8	-	41	
2022/08/19 01:55:00	7.0	동남동	109	24.47	0.52	6.7	0.62	6.5	1.1	남남동	168	25.0	1004.8	-	42	
2022/08/19 02:00:00	6.9	동남동	102	24.71	0.62	6.7	0.93	6.5	0.4	남	175	25.0	1004.8	-	49	
2022/08/19 02:05:00	3.2	남동	138	24.74	0.40	6.1	0.49	6.5	0.7	서남서	246	25.1	1004.8	-	27	
2022/08/19 02:10:00	2.8	남남동	147	24.83	0.47	6.7	0.63	6.0	1.9	북서	304	25.5	1004.8	-	45	
2022/08/19 02:15:00	3.1	동	80	24.65	0.44	6.6	0.66	5.5	2.4	북	349	24.9	1004.8	-	40	
2022/08/19 02:20:00	2.0	남동	131	24.58	0.49	6.6	0.71	6.0	1.4	북북서	347	24.3	1004.8	-	65	
2022/08/19 02:25:00	6.2	남	172	24.75	0.48	6.3	0.74	6.0	1.8	북북서	336	24.4	1004.8	-	59	
2022/08/19 02:30:00	2.2	동남동	107	24.76	0.45	6.7	0.56	6.5	2.2	북서	322	24.2	1004.8	-	45	
2022/08/19 02:35:00	2.6	남서	219	24.76	0.55	6.7	0.75	6.5	2.5	북서	320	24.0	1004.8	-	46	
2022/08/19 02:40:00	2.1	남남동	155	24.80	0.50	7.0	0.76	7.0	2.2	북서	312	23.7	1004.7	-	44	
2022/08/19 02:45:00	2.1	동	94	24.71	0.50	6.7	0.71	6.5	1.8	북서	306	23.7	1004.7	-	64	
2022/08/19 02:50:00	5.5	동북동	77	24.64	0.51	6.4	0.70	7.0	1.6	북서	306	23.7	1004.7	-	72	
2022/08/19 02:55:00	8.3	동	85	24.50	0.47	6.0	0.53	7.0	1.8	서	268	24.1	1004.6	-	59	
2022/08/19 03:00:00	7.0	동	86	24.43	0.56	6.4	0.69	6.0	2.6	서남서	255	24.9	1004.5	-	50	
2022/08/19 03:05:00	5.4	동	92	24.65	0.47	6.2	0.60	6.5	3.5	서남서	250	25.3	1004.5	-	37	
2022/08/19 03:10:00	7.8	남남동	158	24.73	0.45	6.3	0.63	6.0	3.3	서	261	25.5	1004.5	-	73	
2022/08/19 03:15:00	2.7	남남동	150	24.75	0.46	5.8	0.62	6.0	3.1	서	263	25.4	1004.4	-	52	
2022/08/19 03:20:00	4.9	남동	146	24.80	0.45	6.3	0.65	7.5	3.0	서남서	255	25.4	1004.3	-	58	
2022/08/19 03:25:00	3.7	동	98	24.79	0.47	5.8	0.68	6.5	3.3	서남서	242	25.8	1004.2	-	62	
2022/08/19 03:30:00	3.5	남동	135	24.90	0.45	5.8	0.56	6.0	3.4	남서	236	25.8	1004.2	-	44	
2022/08/19 03:35:00	3.7	동남동	121	24.86	0.46	6.4	0.57	6.5	3.5	남서	235	25.8	1004.2	-	67	
2022/08/19 03:40:00	5.9	남동	129	24.88	0.48	6.6	0.64	6.0	3.3	남서	235	25.7	1004.2	-	57	
2022/08/19 03:45:00	4.2	남동	140	24.21	0.44	6.2	0.57	6.0	3.9	서남서	239	25.7	1004.2	-	55	
2022/08/19 03:50:00	11.1	남	190	24.65	0.49	6.6	0.76	6.5	3.8	서남서	244	25.9	1004.3	-	62	
2022/08/19 03:55:00	10.5	남	190	24.77	0.45	6.6	0.66	5.5	3.6	서남서	249	25.9	1004.2	-	47	
2022/08/19 04:00:00	10.2	남	190	24.73	0.44	6.0	0.63	6.0	3.7	서남서	241	25.9	1004.1	-	74	
2022/08/19 04:05:00	11.8	남남서	198	24.71	0.47	5.8	0.59	6.5	2.7	서남서	242	25.6	1004.0	-	64	
2022/08/19 04:10:00	10.4	남남서	210	24.70	0.41	6.1	0.62	6.5	3.6	서남서	247	25.5	1003.9	-	63	
2022/08/19 04:15:00	12.0	남서	221	24.75	0.38	6.1	0.54	5.0	3.8	서남서	238	25.8	1003.8	-	46	
2022/08/19 04:20:00	9.9	남서	220	24.80	0.44	6.3	0.63	5.5	3.1	남서	233	25.6	1003.8	-	62	
2022/08/19 04:25:00	3.9	남남서	209	24.87	0.38	6.1	0.57	5.5	3.3	서남서	240	25.6	1003.8	-	61	
2022/08/19 04:30:00	1.0	남남동	153	24.87	0.38	6.5	0.50	6.0	3.3	서남서	237	25.6	1003.7	-	77	
2022/08/19 04:35:00	2.2	북서	317	24.84	0.44	6.1	0.66	5.5	3.4	남서	236	25.7	1003.7	-	52	
2022/08/19 04:40:00	2.3	북서	318	24.79	0.39	6.0	0.67	6.0	2.7	남서	235	25.7	1003.6	-	55	
2022/08/19 04:45:00	2.4	북북서	343	24.77	0.46	6.5	0.60	5.5	3.0	서남서	242	25.7	1003.6	-	56	
2022/08/19 04:50:00	3.1	북북서	331	24.80	0.40	5.9	0.74	6.0	4.2	서남서	247	25.8	1003.5	-	61	
2022/08/19 04:55:00	3.3	서남서	255	24.85	0.43	5.9	0.59	6.0	3.8	서남서	249	25.9	1003.5	-	55	
2022/08/19 05:00:00	2.2	서남서	242	24.70	0.37	6.0	0.44	6.0	4.2	서남서	246	25.9	1003.6	-	61	
2022/08/19 05:05:00	1.9	남	173	24.34	0.42	5.8	0.67	6.5	4.3	서남서	247	25.9	1003.6	-	46	
2022/08/19 05:10:00	0.8	동남동	114	24.55	0.43	6.6	0.59	6.0	4.2	서남서	242	26.1	1003.7	-	55	
2022/08/19 05:15:00	0.9	남서	219	24.58	0.42	5.8	0.68	6.5	4.0	남서	235	26.0	1003.6	-	60	
2022/08/19 05:20:00	8.2	동남동	123	24.06	0.36	5.6	0.52	5.5	4.0	서남서	240	26.0	1003.6	-	67	
2022/08/19 05:25:00	5.1	동	98	24.10	0.41	6.4	0.66	6.0	4.2	남서	233	26.1	1003.6	-	43	
2022/08/19 05:30:00	0.9	동남동	114	24.68	0.40	6.1	0.58	7.0	4.2	남서	233	26.1	1003.6	-	60	
2022/08/19 05:35:00	8.2	동남동	104	24.33	0.44	6.6	0.58	6.0	4.3	남서	235	26.2	1003.5	-	57	
2022/08/19 05:40:00	11.8	동	99	24.21	0.38	5.9	0.58	7.0	4.4	남서	235	26.1	1003.5	-	64	
2022/08/19 05:45:00	12.3	동남동	108	24.31	0.41	6.1	0.57	6.0	4.1	서남서	237	26.1	1003.5	-	62	
2022/08/19 05:50:00	5.5	남남동	167	24.68	0.37	6.2	0.45	6.5	4.4	서남서	241	26.1	1003.4	-	73	
2022/08/19 05:55:00	7.5	동남동	113	24.63	0.34	5.9	0.48	7.5	4.8	남서	233	26.3	1003.4	-	62	
2022/08/19 06:00:00	12.0	남남서	195	24.76	0.35	5.8	0.48	5.0	4.1	서남서	237	26.3	1003.4	-	57	
2022/08/19 06:05:00	7.9	남동	138	24.81	0.47	6.3	0.62	6.0	4.1	서남서	241	26.3	1003.4	-	58	
2022/08/19 06:10:00	10.1	남	182	24.68	0.43	5.9	0.59	5.5	4.7	서남서	245	26.2	1003.5	-	61	
2022/08/19 06:15:00	10.9	남남동	150	24.54	0.35	6.2	0.44	6.5	5.1	서남서	243	26.3	1003.5	-	67	
2022/08/19 06:20:00	10.3	남	172	24.46	0.39	6.5	0.54	6.0	4.9	서남서	241	26.3	1003.5	-	62	
2022/08/19 06:25:00	8.4	남남서	192	24.43	0.44	6.0	0.60	7.0	4.6	서남서	239	26.1	1003.6	-	57	
2022/08/19 06:30:00	12.7	남	184	24.47	0.42	6.0	0.67	5.5	4.5	서남서	241	26.1	1003.6	-	75	
2022/08/19 06:35:00	7.1	남	185	24.59	0.37	5.6	0.46	5.5	4.0	서남서	241	26.1	1003.5	-	72	
2022/08/19 06:40:00	9.4	남	180	24.69	0.36	6.3	0.57	5.0	4.5	남서	236	26.3	1003.6	-	58	
2022/08/19 06:45:00	8.2	남	177	24.74	0.33	5.3	0.49	6.0	4.3	남서	233	26.5	1003.5	-	73	
2022/08/19 06:50:00	13.7	남	190	24.62	0.45	5.9	0.56	6.0	4.0	서남서	239	26.4	1003.5	-	63	
2022/08/19 06:55:00	8.1	남	174	24.90	0.51	6.6	0.58	6.0	4.4	서남서	242	26.3	1003.4	-	54	
2022/08/19 07:00:00	13.4	남	184	24.65	0.42	5.9	0.61	6.0	5.1	서남서	242	26.3	1003.4	-	51	
2022/08/19 07:05:00	9.5	남남서	197	24.83	0.38	5.7	0.48	8.0	5.8	서남서	244	26.5	1003.4	-	54	
2022/08/19 07:10:00	8.7	남	182	24.83	0.41	5.8	0.55	5.0	5.0	서남서	248	26.6	1003.4	-	62	
2022/08/19 07:15:00	9.3	남남서	192	24.82	0.37	6.2	0.46	4.5	3.9	서남서	244	26.4	1003.4	-	56	
2022/08/19 07:20:00	9.8	남남서	192	24.81	0.40	6.2	0.57	7.0	4.7	서남서	243	26.4	1003.3	-	72	
2022/08/19 07:25:00	7.8	남남동	159	24.93	0.41	5.8	0.57	6.0	5.6	남서	234	26.5	1003.3	-	43	
2022/08/19 07:30:00	10.8	남남동	158	24.90	0.39	5.9	0.51	6.5	5.2	남서	229	26.6	1003.4	-	71	
2022/08/19 07:35:00	12.7	남동	139	24.88	0.38	5.8	0.46	5.0	4.9	남서	230	26.6	1003.3	-	77	
2022/08/19 07:40:00	11.4	남남서	194	24.94	0.38	5.7	0.59	5.0	4.3	서남서	241	26.3	1003.3	-	57	
2022/08/19 07:45:00	9.7	남	181	24.70	0.39	5.8	0.54	6.0	3.7	서남서	242	26.1	1003.2	-	67	
2022/08/19 07:50:00	10.6	남남서	212	24.90	0.40	5.7	0.52	4.0	4.3	서남서	240	26.0	1003.2	-	59	
2022/08/19 07:55:00	8.6	남남서	206	25.05	0.44	5.3	0.56	5.0	4.2	서남서	242	26.0	1003.2	-	62	
2022/08/19 08:00:00	6.5	남	188	25.07	0.46	6.3	0.60	6.0	4.7	서남서	243	26.0	1003.2	-	52	
2022/08/19 08:05:00	12.8	남남동	152	24.90	0.41	6.4	0.61	6.5	5.2	서남서	237	26.3	1003.1	-	64	
2022/08/19 08:10:00	7.4	남	174	24.96	0.35	5.1	0.55	5.5	5.2	남서	236	26.6	1003.0	-	54	
2022/08/19 08:15:00	7.5	남	187	25.02	0.45	6.0	0.67	5.5	5.0	서남서	238	26.4	1003.0	-	55	
2022/08/19 08:20:00	13.4	남동	145	24.91	0.42	5.9	0.79	6.5	4.4	서남서	239	26.3	1002.9	-	72	
2022/08/19 08:25:00	18.6	남동	139	24.03	0.44	6.4	0.65	6.5	5.4	남서	234	26.3	1002.8	-	57	
2022/08/19 08:30:00	20.0	남동	132	23.56	0.45	6.0	0.67	5.0	5.0	서남서	237	26.5	1002.8	-	56	
2022/08/19 08:35:00	21.1	남동	131	23.70	0.38	5.2	0.58	5.0	5.5	서남서	241	26.5	1002.8	-	71	
2022/08/19 08:40:00	20.7	남동	138	23.79	0.33	5.4	0.47	7.5	5.3	서남서	246	26.6	1002.8	-	66	
2022/08/19 08:45:00	19.2	남동	133	24.04	0.29	4.9	0.38	5.5	5.3	서남서	247	26.7	1002.9	-	52	
2022/08/19 08:50:00	13.0	남동	145	24.40	0.33	5.7	0.55	6.0	5.6	서남서	248	26.7	1002.9	-	42	
2022/08/19 08:55:00	12.5	남남동	167	24.92	0.37	5.9	0.49	7.0	5.2	서남서	246	26.8	1002.9	-	45	
2022/08/19 09:00:00	11.0	남남동	163	24.90	0.30	5.8	0.38	6.5	4.8	서남서	247	26.7	1003.0	-	36	
2022/08/19 09:05:00	11.5	남	190	24.92	0.29	5.6	0.42	4.5	4.6	서남서	246	26.8	1003.0	-	43	
2022/08/19 09:10:00	11.7	남	180	25.01	0.35	6.1	0.45	7.5	5.0	서남서	252	26.8	1003.0	-	66	
2022/08/19 09:15:00	10.5	남남동	163	25.00	0.33	5.6	0.45	7.0	6.2	서남서	248	27.1	1002.9	-	71	
2022/08/19 09:20:00	12.3	남남서	197	25.06	0.37	5.7	0.66	5.0	5.8	서남서	249	27.2	1002.8	-	55	
2022/08/19 09:25:00	12.2	남	172	25.10	0.37	5.6	0.50	6.0	5.7	서남서	253	27.2	1002.8	-	44	
2022/08/19 09:30:00	9.9	남	170	25.08	0.38	5.8	0.52	5.5	5.3	서남서	251	27.3	1002.9	-	54	
2022/08/19 09:35:00	12.6	남남동	157	25.03	0.35	5.1	0.47	6.5	5.1	서남서	249	27.4	1002.7	-	68	
2022/08/19 09:40:00	10.7	남남동	166	25.06	0.31	5.2	0.46	5.5	4.4	서남서	239	27.5	1002.6	-	256	
2022/08/19 09:45:00	18.2	남동	138	24.86	0.33	5.9	0.53	6.5	4.7	서남서	245	27.5	1002.5	-	101	
